Object URL,Object,Date Publication,Tag,Category,published_in_Tag,Subject_Tag,depicts_Tag,publisher_Tag,author_Tag
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,news article,Event,The Times,claim for restitution of an artwork,The Oyster Meal,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,work,Event,The Times,restitution of Nazi-looted art,The Oyster Meal,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,news article,Event,The Times,restitution of Nazi-looted art,The Oyster Meal,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,work,Event,The Times,erroneous provenance (artwork),The Oyster Meal,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,news article,Event,The Times,erroneous provenance (artwork),The Oyster Meal,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,work,Event,The Times,Edward Speelman,The Oyster Meal,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,news article,Event,The Times,Edward Speelman,The Oyster Meal,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,work,Event,The Times,inquiry,The Oyster Meal,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,news article,Event,The Times,inquiry,The Oyster Meal,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,work,Event,The Times,Nazi plunder,The Oyster Meal,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,news article,Event,The Times,Nazi plunder,The Oyster Meal,,
https://news.artnet.com/art-world/mfa-houston-bellotto-restitution-debate-2000062,Restitution Experts Blast Houston’s Museum of Fine Arts for Refusing to Return a Painting Once Purchased for Hitler’s Museum,2021-08-18T00:00:00Z,news article,Event,Artnet News,Führermuseum,The Marketplace at Pirna,,
https://news.artnet.com/art-world/mfa-houston-bellotto-restitution-debate-2000062,Restitution Experts Blast Houston’s Museum of Fine Arts for Refusing to Return a Painting Once Purchased for Hitler’s Museum,2021-08-18T00:00:00Z,news article,Event,Artnet News,restitution of Nazi-looted art,The Marketplace at Pirna,,
https://news.artnet.com/art-world/mfa-houston-bellotto-restitution-debate-2000062,Restitution Experts Blast Houston’s Museum of Fine Arts for Refusing to Return a Painting Once Purchased for Hitler’s Museum,2021-08-18T00:00:00Z,news article,Event,Artnet News,Bernardo Bellotto,The Marketplace at Pirna,,
https://news.artnet.com/art-world/mfa-houston-bellotto-restitution-debate-2000062,Restitution Experts Blast Houston’s Museum of Fine Arts for Refusing to Return a Painting Once Purchased for Hitler’s Museum,2021-08-18T00:00:00Z,news article,Event,Artnet News,Adolf Hitler,The Marketplace at Pirna,,
https://news.artnet.com/art-world/mfa-houston-bellotto-restitution-debate-2000062,Restitution Experts Blast Houston’s Museum of Fine Arts for Refusing to Return a Painting Once Purchased for Hitler’s Museum,2021-08-18T00:00:00Z,news article,Event,Artnet News,Nazi Germany,The Marketplace at Pirna,,
https://news.artnet.com/art-world/mfa-houston-bellotto-restitution-debate-2000062,Restitution Experts Blast Houston’s Museum of Fine Arts for Refusing to Return a Painting Once Purchased for Hitler’s Museum,2021-08-18T00:00:00Z,news article,Event,Artnet News,Munich Central Collecting Point,The Marketplace at Pirna,,
https://news.artnet.com/art-world/mfa-houston-bellotto-restitution-debate-2000062,Restitution Experts Blast Houston’s Museum of Fine Arts for Refusing to Return a Painting Once Purchased for Hitler’s Museum,2021-08-18T00:00:00Z,news article,Event,Artnet News,Gary Tinterow,The Marketplace at Pirna,,
https://news.artnet.com/art-world/mfa-houston-bellotto-restitution-debate-2000062,Restitution Experts Blast Houston’s Museum of Fine Arts for Refusing to Return a Painting Once Purchased for Hitler’s Museum,2021-08-18T00:00:00Z,news article,Event,Artnet News,Nazi plunder,The Marketplace at Pirna,,
https://news.artnet.com/art-world/mfa-houston-bellotto-restitution-debate-2000062,Restitution Experts Blast Houston’s Museum of Fine Arts for Refusing to Return a Painting Once Purchased for Hitler’s Museum,2021-08-18T00:00:00Z,news article,Event,Artnet News,Washington Principles on Nazi-Confiscated Art,The Marketplace at Pirna,,
https://news.artnet.com/art-world/mfa-houston-bellotto-restitution-debate-2000062,Restitution Experts Blast Houston’s Museum of Fine Arts for Refusing to Return a Painting Once Purchased for Hitler’s Museum,2021-08-18T00:00:00Z,news article,Event,Artnet News,"Museum of Fine Arts, Houston",The Marketplace at Pirna,,
https://news.artnet.com/art-world/mfa-houston-bellotto-restitution-debate-2000062,Restitution Experts Blast Houston’s Museum of Fine Arts for Refusing to Return a Painting Once Purchased for Hitler’s Museum,2021-08-18T00:00:00Z,news article,Event,Artnet News,Max Emden,The Marketplace at Pirna,,
https://news.artnet.com/art-world/mfa-houston-bellotto-restitution-debate-2000062,Restitution Experts Blast Houston’s Museum of Fine Arts for Refusing to Return a Painting Once Purchased for Hitler’s Museum,2021-08-18T00:00:00Z,news article,Event,Artnet News,Karl Haberstock,The Marketplace at Pirna,,
https://news.artnet.com/art-world/mfa-houston-bellotto-restitution-debate-2000062,Restitution Experts Blast Houston’s Museum of Fine Arts for Refusing to Return a Painting Once Purchased for Hitler’s Museum,2021-08-18T00:00:00Z,news article,Event,Artnet News,persecution,The Marketplace at Pirna,,
https://news.artnet.com/art-world/mfa-houston-bellotto-restitution-debate-2000062,Restitution Experts Blast Houston’s Museum of Fine Arts for Refusing to Return a Painting Once Purchased for Hitler’s Museum,2021-08-18T00:00:00Z,news article,Event,Artnet News,Anna Caspari,The Marketplace at Pirna,,
https://news.artnet.com/art-world/mfa-houston-bellotto-restitution-debate-2000062,Restitution Experts Blast Houston’s Museum of Fine Arts for Refusing to Return a Painting Once Purchased for Hitler’s Museum,2021-08-18T00:00:00Z,news article,Event,Artnet News,Laurie Stein,The Marketplace at Pirna,,
https://news.artnet.com/art-world/mfa-houston-bellotto-restitution-debate-2000062,Restitution Experts Blast Houston’s Museum of Fine Arts for Refusing to Return a Painting Once Purchased for Hitler’s Museum,2021-08-18T00:00:00Z,news article,Event,Artnet News,Monuments Men Foundation for the Preservation of Art,The Marketplace at Pirna,,
https://news.artnet.com/art-world/mfa-houston-bellotto-restitution-debate-2000062,Restitution Experts Blast Houston’s Museum of Fine Arts for Refusing to Return a Painting Once Purchased for Hitler’s Museum,2021-08-18T00:00:00Z,news article,Event,Artnet News,Samuel Henry Kress,The Marketplace at Pirna,,
https://news.artnet.com/art-world/mfa-houston-bellotto-restitution-debate-2000062,Restitution Experts Blast Houston’s Museum of Fine Arts for Refusing to Return a Painting Once Purchased for Hitler’s Museum,2021-08-18T00:00:00Z,news article,Event,Artnet News,claim for restitution of an artwork,The Marketplace at Pirna,,
,"The Lady in Gold: The Extraordinary Tale of Gustav Klimt's Masterpiece, Portrait of Adele Bloch-Bauer",2012-01-01T00:00:00Z,literary work,Event,,erroneous provenance (artwork),The Holocaust in Austria,Alfred A. Knopf,Anne-Marie O'Connor
,"The Lady in Gold: The Extraordinary Tale of Gustav Klimt's Masterpiece, Portrait of Adele Bloch-Bauer",2012-01-01T00:00:00Z,literary work,Event,,Austria,The Holocaust in Austria,Alfred A. Knopf,Anne-Marie O'Connor
,"The Lady in Gold: The Extraordinary Tale of Gustav Klimt's Masterpiece, Portrait of Adele Bloch-Bauer",2012-01-01T00:00:00Z,literary work,Event,,persecution of Jews in the Nazi era,The Holocaust in Austria,Alfred A. Knopf,Anne-Marie O'Connor
,"The Lady in Gold: The Extraordinary Tale of Gustav Klimt's Masterpiece, Portrait of Adele Bloch-Bauer",2012-01-01T00:00:00Z,literary work,Event,,Portrait of Adele Bloch-Bauer I,The Holocaust in Austria,Alfred A. Knopf,Anne-Marie O'Connor
,"The Lady in Gold: The Extraordinary Tale of Gustav Klimt's Masterpiece, Portrait of Adele Bloch-Bauer",2012-01-01T00:00:00Z,literary work,Event,,Maria Altmann,The Holocaust in Austria,Alfred A. Knopf,Anne-Marie O'Connor
,"The Lady in Gold: The Extraordinary Tale of Gustav Klimt's Masterpiece, Portrait of Adele Bloch-Bauer",2012-01-01T00:00:00Z,literary work,Event,,Nazi plunder,The Holocaust in Austria,Alfred A. Knopf,Anne-Marie O'Connor
,"The Lady in Gold: The Extraordinary Tale of Gustav Klimt's Masterpiece, Portrait of Adele Bloch-Bauer",2012-01-01T00:00:00Z,literary work,Event,,claim for restitution of an artwork,The Holocaust in Austria,Alfred A. Knopf,Anne-Marie O'Connor
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,news article,Event,The Times,restitution of Nazi-looted art,The Harold Samuel Collection,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,work,Event,The Times,inquiry,The Harold Samuel Collection,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,work,Event,The Times,Nazi plunder,The Harold Samuel Collection,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,news article,Event,The Times,Nazi plunder,The Harold Samuel Collection,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,work,Event,The Times,"Harold Samuel, Baron Samuel of Wych Cross",The Harold Samuel Collection,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,news article,Event,The Times,"Harold Samuel, Baron Samuel of Wych Cross",The Harold Samuel Collection,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,work,Event,The Times,restitution of Nazi-looted art,The Harold Samuel Collection,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,work,Event,The Times,erroneous provenance (artwork),The Harold Samuel Collection,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,news article,Event,The Times,erroneous provenance (artwork),The Harold Samuel Collection,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,work,Event,The Times,Edward Speelman,The Harold Samuel Collection,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,news article,Event,The Times,Edward Speelman,The Harold Samuel Collection,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,news article,Event,The Times,inquiry,The Harold Samuel Collection,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,work,Event,The Times,The Oyster Meal,The Harold Samuel Collection,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,news article,Event,The Times,The Oyster Meal,The Harold Samuel Collection,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,work,Event,The Times,J. H. Smidt van Gelder,The Harold Samuel Collection,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,news article,Event,The Times,J. H. Smidt van Gelder,The Harold Samuel Collection,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,work,Event,The Times,claim for restitution of an artwork,The Harold Samuel Collection,,
https://www.lootedartcommission.com/SQ8EC033952,Painting looted by Nazis found on Lord Mayor of London’s wall,2017-11-06T00:00:00Z,news article,Event,The Times,claim for restitution of an artwork,The Harold Samuel Collection,,
https://www.toledomuseum.org/art/provenance-and-repatriation/kapoor-acquisitions,Toledo Museum of Art to Return Four Works of Art with Falsified or Inadequate Provenance Documentation to Republic of India,2017-12-18T00:00:00Z,news article,Event,Toledo Museum of Art,repatriation,Subhash Kapoor,Toledo Museum of Art,
https://www.toledomuseum.org/art/provenance-and-repatriation/kapoor-acquisitions,Toledo Museum of Art to Return Four Works of Art with Falsified or Inadequate Provenance Documentation to Republic of India,2017-12-18T00:00:00Z,press release,Event,Toledo Museum of Art,United States Department of Homeland Security,Subhash Kapoor,Toledo Museum of Art,
https://www.toledomuseum.org/art/provenance-and-repatriation/kapoor-acquisitions,Toledo Museum of Art to Return Four Works of Art with Falsified or Inadequate Provenance Documentation to Republic of India,2017-12-18T00:00:00Z,news article,Event,Toledo Museum of Art,looted art,Subhash Kapoor,Toledo Museum of Art,
https://www.toledomuseum.org/art/provenance-and-repatriation/kapoor-acquisitions,Toledo Museum of Art to Return Four Works of Art with Falsified or Inadequate Provenance Documentation to Republic of India,2017-12-18T00:00:00Z,press release,Event,Toledo Museum of Art,India,Subhash Kapoor,Toledo Museum of Art,
https://www.toledomuseum.org/art/provenance-and-repatriation/kapoor-acquisitions,Toledo Museum of Art to Return Four Works of Art with Falsified or Inadequate Provenance Documentation to Republic of India,2017-12-18T00:00:00Z,news article,Event,Toledo Museum of Art,United States Department of Homeland Security,Subhash Kapoor,Toledo Museum of Art,
https://www.toledomuseum.org/art/provenance-and-repatriation/kapoor-acquisitions,Toledo Museum of Art to Return Four Works of Art with Falsified or Inadequate Provenance Documentation to Republic of India,2017-12-18T00:00:00Z,news article,Event,Toledo Museum of Art,India,Subhash Kapoor,Toledo Museum of Art,
https://www.toledomuseum.org/art/provenance-and-repatriation/kapoor-acquisitions,Toledo Museum of Art to Return Four Works of Art with Falsified or Inadequate Provenance Documentation to Republic of India,2017-12-18T00:00:00Z,press release,Event,Toledo Museum of Art,repatriation,Subhash Kapoor,Toledo Museum of Art,
https://www.toledomuseum.org/art/provenance-and-repatriation/kapoor-acquisitions,Toledo Museum of Art to Return Four Works of Art with Falsified or Inadequate Provenance Documentation to Republic of India,2017-12-18T00:00:00Z,press release,Event,Toledo Museum of Art,looted art,Subhash Kapoor,Toledo Museum of Art,
https://www.artnews.com/art-news/news/subhash-kapoor-antiquities-seized-ivy-league-school-1234623591/,More Than a Dozen Antiquities Linked to Disgraced Dealer Seized from Yale’s Art Gallery,2022-03-31T00:00:00Z,news article,Event,ARTnews,Subhash Kapoor,Subhash Kapoor,,
