creator,creatorLabel,creatorDescription,imagecreator
http://www.wikidata.org/entity/Q1258285,Richard von Poschinger,German painter (1839-1915),
http://www.wikidata.org/entity/Q47498226,Walter Geffcken,German painter (1872-1950),
http://www.wikidata.org/entity/Q559004,Hans Rottenhammer,German painter (1564–1625),http://commons.wikimedia.org/wiki/Special:FilePath/Lucas%20Kilian%20Johannes%20Rottenhammer.jpg
http://www.wikidata.org/entity/Q1712861,Julius Naue,"German anthropologist, archaeologist, prehistorian and painter (1833-1907)",
http://www.wikidata.org/entity/Q1449739,Franz Xaver Stahl,German painter (1901-1977),
http://www.wikidata.org/entity/Q499727,Andreas Müller,1831-1901 German painter and illustrator,
http://www.wikidata.org/entity/Q1453328,Max Thedy,German painter (1858-1924),http://commons.wikimedia.org/wiki/Special:FilePath/Smith-Thedy.jpg
http://www.wikidata.org/entity/Q1611274,Hermann Groeber,German painter (1865-1935),http://commons.wikimedia.org/wiki/Special:FilePath/Groeber-hermann-selbstbildnis-in-breuer-peter-muenchner-kuenstlerkoepfe-muenchen-callwey-s205.jpg
http://www.wikidata.org/entity/Q25640460,Harrie Bartels,Dutch painter,
http://www.wikidata.org/entity/Q21453279,Henry Guillaume Schlesinger,German-French portrait and genre painter,
http://www.wikidata.org/entity/Q34634004,Luitpold Faustner,German painter,
http://www.wikidata.org/entity/Q1591489,Julius Hüther,German painter (1881-1954),http://commons.wikimedia.org/wiki/Special:FilePath/Julius%20H%C3%BCther%20Selbstbildnis%201946.jpg
http://www.wikidata.org/entity/Q1305087,Max Unold,German politician and painter (1885-1964),
http://www.wikidata.org/entity/Q872996,Julius Exter,German artist (1863–1939),http://commons.wikimedia.org/wiki/Special:FilePath/Julius%20Exter%20-%20Selbstportrait.jpg
http://www.wikidata.org/entity/Q39439615,Carl Schwalbach,"German painter, 1885–1983",
http://www.wikidata.org/entity/Q55079005,Marie Weber,German landscape painter (1871-1952),http://commons.wikimedia.org/wiki/Special:FilePath/FriedrichAugustvonKaulbach%20MalerinMarieWeber%20croped.jpg
http://www.wikidata.org/entity/Q23978193,Fritz Baer,German painter (1850-1919),
http://www.wikidata.org/entity/Q105343238,Ludwig Dettmann,,
http://www.wikidata.org/entity/Q50124802,Gustav Adolf Boenisch,German painter,
http://www.wikidata.org/entity/Q26741526,August Fink,German painter (1846-1916),
http://www.wikidata.org/entity/Q95333557,Adolf Kapfhammer,,
http://www.wikidata.org/.well-known/genid/dffdf7ba8fa6729e9289a2bf8d8cbba4,http://www.wikidata.org/.well-known/genid/dffdf7ba8fa6729e9289a2bf8d8cbba4,,
http://www.wikidata.org/entity/Q131612986,Unbekannt,,
http://www.wikidata.org/entity/Q1127846,Constantin Gerhardinger,German painter (1888-1970),
http://www.wikidata.org/entity/Q536075,Angelo Jank,German painter (1868-1940),http://commons.wikimedia.org/wiki/Special:FilePath/Angelo%20Jank.jpg
http://www.wikidata.org/entity/Q3557216,Victor Charreton,French painter (1864-1936),http://commons.wikimedia.org/wiki/Special:FilePath/Buste%20de%20Victor%20Charreton%20par%20le%20sculpteur%20Alix%20Marquet.jpg
http://www.wikidata.org/entity/Q2309076,Ceramano,Belgian painter (1831-1909),
http://www.wikidata.org/entity/Q1730282,Karl Altmann,German painter,
http://www.wikidata.org/.well-known/genid/9ddb9b841099d9a656b0fee988f558fe,http://www.wikidata.org/.well-known/genid/9ddb9b841099d9a656b0fee988f558fe,,
http://www.wikidata.org/entity/Q1875010,Ludwig Sckell,German painter (1833-1912),
http://www.wikidata.org/entity/Q564471,Benno Adam,German painter (1812-1892),http://commons.wikimedia.org/wiki/Special:FilePath/Adam%2C%20Benno%20%28Maler%201812-1892%29.png
http://www.wikidata.org/entity/Q880914,Ludwig Dill,painter from Germany (1848-1940),http://commons.wikimedia.org/wiki/Special:FilePath/Ludwig%20Dill.jpg
http://www.wikidata.org/entity/Q55672851,Paul Abram,painter specialist in scenes and landscapes of Brittany,
http://www.wikidata.org/entity/Q375926,Rembrandt Peale,American painter (1778-1860),http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20Peale%20self-portrait.jpg
http://www.wikidata.org/entity/Q1818710,Leo Putz,German painter (1869-1940),http://commons.wikimedia.org/wiki/Special:FilePath/Leo%20Putz%20Selbstportrait.jpg
http://www.wikidata.org/entity/Q664602,Léopold Robert,Swiss painter (1794-1835),http://commons.wikimedia.org/wiki/Special:FilePath/Aur%C3%A8le%20Robert%20-%20L%C3%A9opold%20Robert.jpg
http://www.wikidata.org/entity/Q664602,Léopold Robert,Swiss painter (1794-1835),http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A9opold%20Robert.jpg
http://www.wikidata.org/entity/Q466319,Emile Wauters,Belgian painter (1846-1933),http://commons.wikimedia.org/wiki/Special:FilePath/Emile%20Wauters%20-%20Self-portrait.jpg
http://www.wikidata.org/entity/Q2207316,Adriaan Bloemaert,17th-century Dutch painter,
http://www.wikidata.org/entity/Q1901175,Giovanni Pietro Birago,Italian illuminator,
http://www.wikidata.org/.well-known/genid/dd30629c81dfaca29cb3d11f037e3738,http://www.wikidata.org/.well-known/genid/dd30629c81dfaca29cb3d11f037e3738,,
http://www.wikidata.org/entity/Q62065096,André Strauss,French painter,
http://www.wikidata.org/entity/Q105964835,Walther Miehe,German artist,
http://www.wikidata.org/entity/Q240526,Lawrence Alma-Tadema,Dutch-born British painter (1836–1912),http://commons.wikimedia.org/wiki/Special:FilePath/Lawrence%20Alma-Tadema%20ca%201910.jpg
http://www.wikidata.org/entity/Q733002,Emile Claus,Belgian painter (1849–1924),http://commons.wikimedia.org/wiki/Special:FilePath/Emilme%20Claus.Portret.jpg
http://www.wikidata.org/entity/Q1574250,Charles Cottet,French painter (1863-1925),http://commons.wikimedia.org/wiki/Special:FilePath/Menard%20charles%20cottet.jpg
http://www.wikidata.org/entity/Q528460,Jozef Israëls,Dutch painter (1824-1911),http://commons.wikimedia.org/wiki/Special:FilePath/JozefIsraels.jpg
http://www.wikidata.org/entity/Q964484,Julien Dupré,French painter (1851-1910),http://commons.wikimedia.org/wiki/Special:FilePath/Julien%20dupre%20photo%20in%20studio%20from%20catalogue%20web.jpg
http://www.wikidata.org/entity/Q1506320,Georg Waltenberger,German painter (1865-1961),
http://www.wikidata.org/entity/Q2539929,Richard Cosway,British artist (1742-1821),http://commons.wikimedia.org/wiki/Special:FilePath/Cosway%2C%20Self-portrait.jpg
http://www.wikidata.org/.well-known/genid/3216dfea7df77635e8af03ef86f000c0,http://www.wikidata.org/.well-known/genid/3216dfea7df77635e8af03ef86f000c0,,
http://www.wikidata.org/entity/Q1610297,Toby Edward Rosenthal,American painter (1848-1917),http://commons.wikimedia.org/wiki/Special:FilePath/Toby%20Edward%20Rosenthal.jpg
http://www.wikidata.org/entity/Q30251090,Jules Louis Badel,Swiss painter (1840-1869),
http://www.wikidata.org/entity/Q3081834,Francisco Collantes,Spanish artist (1599-1656),
http://www.wikidata.org/.well-known/genid/cc2d81c06ac7c8e9dfeced2370bc2bad,http://www.wikidata.org/.well-known/genid/cc2d81c06ac7c8e9dfeced2370bc2bad,,
http://www.wikidata.org/entity/Q94828399,Hans List,,
http://www.wikidata.org/entity/Q1040415,Carl Schindler,Austrian painter (1821-1842),http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Schindler.jpg
http://www.wikidata.org/entity/Q1557525,Belgrave Hoppner,British diplomat (1786-1872),http://commons.wikimedia.org/wiki/Special:FilePath/John%20Hoppner%20-%20The%20Hoppner%20Children%20%281791%29.jpg
http://www.wikidata.org/entity/Q4894000,Bernardus van Schijndel,Dutch Golden Age painter (1647-1709),http://commons.wikimedia.org/wiki/Special:FilePath/Bernardus%20van%20Schijndel%20-%20pannekoekbakster.jpg
http://www.wikidata.org/entity/Q494275,Andrea Locatelli,Italian painter (1695-1741),
http://www.wikidata.org/entity/Q1409181,Oskar Mulley,Austrian painter (1891-1949),
http://www.wikidata.org/entity/Q182791,Jean-Baptiste Carpeaux,French sculptor and painter (1827–1875),http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste%20Carpeaux%20self-portrait%20-%20Fontaine%202000%20p25.jpg
http://www.wikidata.org/entity/Q19845529,Wilhelm Rögge der Ältere,German painter,
http://www.wikidata.org/entity/Q143416,Eduard Ender,Austrian artist (c.1830-1883),http://commons.wikimedia.org/wiki/Special:FilePath/Eduard%20Ender%20-%20Selbstbildnis.jpg
http://www.wikidata.org/entity/Q85694823,Leo Poeten,,
http://www.wikidata.org/entity/Q4019900,Willem Schellinks,"Dutch painter, poet, draftsman and etcher of landscapes and sea scenes (1627–1678)",http://commons.wikimedia.org/wiki/Special:FilePath/Image%20of%20Willem%20Schellinks%20cropped%20from%20Lambert%20Doomer%20001.jpg
http://www.wikidata.org/entity/Q1349676,Jan van den Hoecke,Flemish painter (1611-1651),http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20van%20den%20Hoecke%20-%20Self-portrait.jpg
http://www.wikidata.org/entity/Q41799601,Hans Klatt,"German painter, 1876-1936",http://commons.wikimedia.org/wiki/Special:FilePath/Klatt%2C%20Hans%20%281876-1936%29%20-%20Foto%20%28vor%201912%29.png
http://www.wikidata.org/entity/Q708036,Matthijs Naiveu,Dutch painter (1647-1726),http://commons.wikimedia.org/wiki/Special:FilePath/Zelfportret%20Matthys%20Naiveu.jpg
http://www.wikidata.org/entity/Q540489,Daniele da Volterra,Italian painter (1509-1566),http://commons.wikimedia.org/wiki/Special:FilePath/151%20le%20vite%2C%20danilo%20ricciarelli%20da%20volterra.jpg
http://www.wikidata.org/entity/Q499934,Barthel Beham,German painter and engraver (1502-1540),http://commons.wikimedia.org/wiki/Special:FilePath/Barthel%20Beham%20Teutsche%20Academie%20Pb-452.jpg
http://www.wikidata.org/.well-known/genid/19ec8a0c39657ddea6e59b92be51dd02,http://www.wikidata.org/.well-known/genid/19ec8a0c39657ddea6e59b92be51dd02,,
http://www.wikidata.org/entity/Q123765,Salomon Gessner,"Swiss painter, etcher and poet (1730-1788)",http://commons.wikimedia.org/wiki/Special:FilePath/Anton%20Graff%20Salomon%20Gessner.jpg
http://www.wikidata.org/entity/Q561783,Pedro Berruguete,Spanish painter (1450-1504),http://commons.wikimedia.org/wiki/Special:FilePath/Berruguete-Pedro-selfportrait.jpg
http://www.wikidata.org/entity/Q1327133,Rudolf Lipus,German painter (1893-1961),
http://www.wikidata.org/entity/Q1358757,Ernst Huber,Austrian painter (1895-1960),
http://www.wikidata.org/entity/Q67350,Friedrich Sustris,"German-Dutch painter, decorator and architect (1540-1599)",
http://www.wikidata.org/entity/Q15062972,Kurt Wendlandt,"German illustrator, painter, writer and printmaker (1917-1998)",http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Kurt%20Wendlandt.jpg
http://www.wikidata.org/.well-known/genid/541455ec3ac4d0415e024c2b10323e3f,http://www.wikidata.org/.well-known/genid/541455ec3ac4d0415e024c2b10323e3f,,
http://www.wikidata.org/entity/Q1580861,Hans Krell,German artist (1490-1565),http://commons.wikimedia.org/wiki/Special:FilePath/Krell%20Battle%20of%20Orsha%20%28detail%29%2023.jpg
http://www.wikidata.org/entity/Q1895115,Margarethe Hormuth-Kallmorgen,German painter (1857-1916),http://commons.wikimedia.org/wiki/Special:FilePath/Margarethe%20Hormuth-Kallmorgen.jpg
http://www.wikidata.org/entity/Q16679029,Karl Müller,German painter,http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Mueller.jpg
http://www.wikidata.org/entity/Q566772,Hans Maler zu Schwaz,German artist,http://commons.wikimedia.org/wiki/Special:FilePath/Marie%20de%20Hongrie%20von%20schwaz.jpg
http://www.wikidata.org/entity/Q15229389,Johann Wilhelm Becker,German painter,
http://www.wikidata.org/entity/Q45205,Raoul Dufy,French painter (1877–1953),http://commons.wikimedia.org/wiki/Special:FilePath/Raoul%20Dufy%2C%20portrait%20photograph.jpg
http://www.wikidata.org/entity/Q1466469,Fritz Gartner,"German painter, sculptor and illustrator (1882-1958)",
http://www.wikidata.org/.well-known/genid/377eef963e78d294f1e1173acdba9e6d,http://www.wikidata.org/.well-known/genid/377eef963e78d294f1e1173acdba9e6d,,
http://www.wikidata.org/entity/Q13178592,Michele Cammarano,painter from Italy (1835-1920),http://commons.wikimedia.org/wiki/Special:FilePath/Michele%20Cammarano%20%28page%2087%20crop%29.jpg
http://www.wikidata.org/entity/Q1525327,Jan Baegert,painter (1465-1535),
http://www.wikidata.org/entity/Q5581,Vittore Carpaccio,Italian painter (1465-1526),http://commons.wikimedia.org/wiki/Special:FilePath/Vittore%20Carpaccio.jpg
http://www.wikidata.org/entity/Q221043,Simone Martini,Italian painter,http://commons.wikimedia.org/wiki/Special:FilePath/015%20le%20vite%2C%20simone%20martini.jpg
http://www.wikidata.org/entity/Q3380372,Philippe Mercier,French artist (1689-1760),http://commons.wikimedia.org/wiki/Special:FilePath/John%20Faber%20II%20after%20Philip%20Mercier%2C%20Philip%20Mercier%2C%201735%2C%20NGA%20121129.jpg
http://www.wikidata.org/entity/Q6687135,Louis Fabricius Dubourg,Dutch painter (1693-1775),
http://www.wikidata.org/entity/Q2094250,Pieter III. Brueghel,painter (1589-1639),
http://www.wikidata.org/entity/Q13178592,Michele Cammarano,painter from Italy (1835-1920),http://commons.wikimedia.org/wiki/Special:FilePath/Cammarano-self%20portrait.jpg
http://www.wikidata.org/entity/Q449920,Hans Dürer the Younger,German artist (1490-1534),http://commons.wikimedia.org/wiki/Special:FilePath/Johann%20D%C3%BCrer%20%28BM%201929%2C0522.4%29.jpg
http://www.wikidata.org/entity/Q712455,Jean Jouvenet,French painter (1644-1717),http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste%20Jouvenet%20%28autoportrait%29.jpg
http://www.wikidata.org/entity/Q5589,Henri Matisse,French artist (1869–1954),http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Henri%20Matisse%201933%20May%2020.jpg
http://www.wikidata.org/entity/Q546528,Aniello Falcone,Italian Baroque painter,
http://www.wikidata.org/entity/Q206820,Anders Zorn,Swedish painter and engraver (1860-1920),http://commons.wikimedia.org/wiki/Special:FilePath/Zornself.jpg
http://www.wikidata.org/entity/Q21466784,Willibald Wex,German painter (1831-1892),
http://www.wikidata.org/entity/Q1029257,Camille Roqueplan,French painter (1803-1855),http://commons.wikimedia.org/wiki/Special:FilePath/Regnier-Roqueplan.jpg
http://www.wikidata.org/entity/Q1875315,Ludwig von Herterich,German painter (1856-1932),http://commons.wikimedia.org/wiki/Special:FilePath/Ludwig%20von%20Herterich.jpg
http://www.wikidata.org/entity/Q1459701,Friedrich Heubner,German painter (1886-1974),
http://www.wikidata.org/entity/Q761934,August Holmberg,German sculptor and painter (1851-1911),http://commons.wikimedia.org/wiki/Special:FilePath/August%20Holmberg.JPG
http://www.wikidata.org/entity/Q1098438,Claus Bergen,German artist (1885-1964),http://commons.wikimedia.org/wiki/Special:FilePath/Bw%20portrait%20Claus%20Bergen%20painter.jpg
http://www.wikidata.org/entity/Q1383440,Alexis Simon Belle,French painter (1674-1734),http://commons.wikimedia.org/wiki/Special:FilePath/Alexis%20Simon%20Belle%2C%20self%20portrait.JPG
http://www.wikidata.org/entity/Q28053297,Hermann Urban,German landscape painter of American descent,
http://www.wikidata.org/entity/Q2833366,Alexandre-Joseph Desenne,French artist (1785-1827),http://commons.wikimedia.org/wiki/Special:FilePath/Alexandre-Joseph%20Desenne.jpg
http://www.wikidata.org/entity/Q38085403,Ludwig Wieden,"Austrian painter, 1869-1947",
http://www.wikidata.org/entity/Q591907,Anton Mauve,Dutch painter (1838–1888),http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20de%20kunstschilder%20Anton%20Mauve%2C%20RP-T-1964-242.jpg
http://www.wikidata.org/entity/Q47467409,Eduard Grieben,,
http://www.wikidata.org/entity/Q2033850,Oskar Martin-Amorbach,German painter (1897-1987),
http://www.wikidata.org/entity/Q1372410,Eugen Bracht,German landscape painter (1842–1921),http://commons.wikimedia.org/wiki/Special:FilePath/EugenBracht%20Wiki%20Fotowerkstatt.jpg
http://www.wikidata.org/entity/Q1241091,Hans von Hayek,German painter (1869-1940),http://commons.wikimedia.org/wiki/Special:FilePath/Professor%20Hans%20von%20Hayek%20at%20work%20on%20the%20front%20%281915%29.png
http://www.wikidata.org/entity/Q1693166,Johann Daniel Holz,German painter (1867-1945),
http://www.wikidata.org/.well-known/genid/7ee550f98b0a2cbff786e9d19a969106,http://www.wikidata.org/.well-known/genid/7ee550f98b0a2cbff786e9d19a969106,,
http://www.wikidata.org/entity/Q2783726,Marinus Adrianus Koekkoek II,painter from the Netherlands (1873-1944),http://commons.wikimedia.org/wiki/Special:FilePath/Marinus%20Adrianus%20Koekkoek%20II%2C%20foto%20coll.%20Nationaal%20Natuurhistorisch%20Museum.%20Naturalis%2C%20Leiden%2C%20Nederland.JPG
http://www.wikidata.org/.well-known/genid/71bcdcc950eca02b18764bbba04f9427,http://www.wikidata.org/.well-known/genid/71bcdcc950eca02b18764bbba04f9427,,
http://www.wikidata.org/.well-known/genid/53d912318433d68e8b44435f417cd974,http://www.wikidata.org/.well-known/genid/53d912318433d68e8b44435f417cd974,,
http://www.wikidata.org/.well-known/genid/03adbd4a86bb7e10e3ea4288736e2672,http://www.wikidata.org/.well-known/genid/03adbd4a86bb7e10e3ea4288736e2672,,
http://www.wikidata.org/.well-known/genid/b5755707a488d0aefeaee9b10b7441c7,http://www.wikidata.org/.well-known/genid/b5755707a488d0aefeaee9b10b7441c7,,
http://www.wikidata.org/.well-known/genid/6c4a863b632034709c23483e9670d115,http://www.wikidata.org/.well-known/genid/6c4a863b632034709c23483e9670d115,,
http://www.wikidata.org/.well-known/genid/327d5c083853e38ac31d3f3db98dcb6c,http://www.wikidata.org/.well-known/genid/327d5c083853e38ac31d3f3db98dcb6c,,
http://www.wikidata.org/.well-known/genid/54466a7bd063894b1bb4d3b816336c8e,http://www.wikidata.org/.well-known/genid/54466a7bd063894b1bb4d3b816336c8e,,
http://www.wikidata.org/entity/Q2417301,Theodor Alt,German painter (1846-1937),http://commons.wikimedia.org/wiki/Special:FilePath/Alt-Selfportrait.jpg
http://www.wikidata.org/entity/Q108774785,Jan Verkolje,son of the painter Jan I (1683-1755),
http://www.wikidata.org/entity/Q111144550,Lajos Burger,Hungarian painter (1869-1929),
http://www.wikidata.org/entity/Q2116464,Jan Cossiers,Flemish painter (1600-1671),http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Cossiers%20-%20The%20Smoker.jpg
http://www.wikidata.org/.well-known/genid/7e0719f04c3c50ffecf2f5609ef48f8a,http://www.wikidata.org/.well-known/genid/7e0719f04c3c50ffecf2f5609ef48f8a,,
