item;itemLabel;itemDescription;status;altNames;GND;Proveana;VIAF;LCCN;RunDate
http://www.wikidata.org/entity/Q94755292;Thekla Hess;German Jewish arts collector and refugee from Nazis (1884-1968);Holocaust Aryanization or art restitution case link;Thekla Pauson, Tekla Hess, Mr S. Pauson;118825771;act10000008;39175211;no2008010292;25-janv-24
http://www.wikidata.org/entity/Q66619234;Theo Hermsen;Dutch art dealer (1905-1944) worked with Hildebrand Gurlitt;ALIU Red Flag;Derek Hermsen, Derek Hermssen, Theo Hermessen, Theo Hermssen, Theo Hermssen Jr, Theodorus, Antonius HERMSEN;;act20000018;;;25-janv-24
http://www.wikidata.org/entity/Q19429021;Theodor Fischer;Swiss art dealer, key figure in auctioning looted art;ALIU Red Flag;;1020734787;;232691777;no2014025613;25-janv-24
http://www.wikidata.org/entity/Q131384110;Therese Benjamin, neé Marcussohn;German Jewish art collector;Holocaust Aryanization or art restitution case link;Therese Benjamin, Therese Marcussohn;;;;;25-janv-24
http://www.wikidata.org/entity/Q55630662;Thomas Mak van Weij;Dutch art professional employed by Dienststelle Muehlmann;ALIU Red Flag;Mak van Waay;;act20001000;;;25-janv-24
http://www.wikidata.org/entity/Q176251;Thyssen-Bornemisza Museum;art museum in Madrid, Spain;Holocaust Aryanization or art restitution case link;Museo Nacional Thyssen-Bornemisza, Museo Thyssen-Bornemisza, Thyssen-Bornemisza National Museum;5087058-0;;135949719;nr95022080;25-janv-24
http://www.wikidata.org/entity/Q78793;Tilla Durieux;Austrian actress and art collector who fled Nazis (1880-1971);Holocaust Aryanization or art restitution case link;Tilla Durieux Cassirer;118528262;;27862694;n90645880;25-janv-24
http://www.wikidata.org/entity/Q97556073;Ugo Jandolo;art dealer;ALIU Red Flag;;;;;;25-janv-24
http://www.wikidata.org/entity/Q94931078;Victor Blum;Jewish Viennese urologist and art collector, persecuted by the Nazis (1877-1954);Holocaust Aryanization or art restitution case link;Dr. Victor Blum, Univ. Prof. Dr. Victor Blum, Viktor Blum;132983753;;25779924;;25-janv-24
http://www.wikidata.org/entity/Q94820006;Victor Wallerstein;German Jewish art dealer and collector (1878-1944);Holocaust Aryanization or art restitution case link;Dr. Victor Wallerstein;1055471596;act10002263;309693307;;25-janv-24
http://www.wikidata.org/entity/Q18632403;Victoria;German Insurance Company;Holocaust Aryanization or art restitution case link;Victoria-Versicherung, Victoria-Versicherung zu Berlin;10056774-5;;;;25-janv-24
http://www.wikidata.org/entity/Q213322;Victoria and Albert Museum;museum in London, England, United Kingdom;Holocaust Aryanization or art restitution case link;South Kensington Museum, The V&A, v & a museum, V and A South Kensington, V&A, V&A Museum, V&A South Kensington, va museum, Victoria & Albert Museum, Victoria & Albert Museum South Kensington, Victoria & Albert South Kensington, Victoria And Albert Museum, Victoria and Albert Museum South Kensington, Victoria and Albert South Kensington, South Kensington Museum (London), VAM;38632-7;act10002267;128776887;n79066252;25-janv-24
http://www.wikidata.org/entity/Q78425495;Viktor Oppenheimer;holocaust victim, b. 1877-05-02;Holocaust victim;;1045294381;;251918913;;25-janv-24
http://www.wikidata.org/entity/Q4013975;Virginia Museum of Fine Arts;art museum in Richmond, Virginia;Holocaust Aryanization or art restitution case link;The Virginia Museum of Fine Arts, VMFA;1024775-0;;148748621;n79046025;25-janv-24
http://www.wikidata.org/entity/Q112252451;Virginia Wright;American art collector and museum trustee (1929-2020);Holocaust Aryanization or art restitution case link;Virginia Bloedel Wright, Jinny Bloedel;;;;;25-janv-24
http://www.wikidata.org/entity/Q47487054;Vitaly Bloch;art historian,  purchasing agent and adviser to Muehlmann, Goepel (1900-1975);ALIU Red Flag;Blokh, V. S., Vitale Bloch;138696977;;43250690;n84189547;25-janv-24
http://www.wikidata.org/entity/Q127513185;Vladimir Raykis;art dealer;Holocaust Aryanization or art restitution case link;Wladimir Raykis;;;;;25-janv-24
http://www.wikidata.org/entity/Q819504;Von der Heydt Museum;art museum in Wuppertal, Germany;Holocaust Aryanization or art restitution case link;Städtisches Museum Elberfeld;2026008-8;act10003842;137817793;n50077393;25-janv-24
http://www.wikidata.org/entity/Q18602666;Walter Andreas Hofer;German art plunderer and dealer on behalf of the Nazis, Director of the Goering Collection (1893-1975);ALIU Red Flag;W.A. Hofer, Berlin, Walter A. Hofer, Walter Hofer;1250931401;act10000889;6,10164E+20;;25-janv-24
http://www.wikidata.org/entity/Q47461541;Walter Borchers;art historian, ERR member (1906–1980);ALIU Red Flag;Borchers, Dr Walter;135650240;;33220066;n86030438;25-janv-24
http://www.wikidata.org/entity/Q19766281;Walter Bornheim;One of Goering’s most important buyers in France.;ALIU Red Flag;;;;;;25-janv-24
http://www.wikidata.org/entity/Q15241018;Walter Frodl;German art historian, Nazi party member (1908-1994);ALIU Red Flag;;118536273;;42629291;n82223271;25-janv-24
http://www.wikidata.org/entity/Q58143956;Walter Paech;German art dealer and gallery owner;ALIU Red Flag;;;;;;25-janv-24
http://www.wikidata.org/entity/Q2546745;Walter Westfeld;German Jewish art collector and Holocaust victim (1889–1945);Holocaust victim;Walter Westfield;137508662;;81690025;;25-janv-24
http://www.wikidata.org/entity/Q94932274;Walther Bernt;German art historian (1900-1980);ALIU Red Flag;Dr. Berndt;1020733349;;85340572;;25-janv-24
http://www.wikidata.org/entity/Q2547507;Walther Wrede;German art historian and archaeologist, Nazi party member (1893-1990);ALIU Red Flag;;117428213;;172029375;;25-janv-24
http://www.wikidata.org/entity/Q702674;Wella;German company;Holocaust Aryanization or art restitution case link;;;;;;25-janv-24
http://www.wikidata.org/entity/Q454793;Wertheim Department Store;German department store;Holocaust Aryanization or art restitution case link;Kaufhaus Werthheim;;;;;25-janv-24
http://www.wikidata.org/entity/Q10288082;Wildenstein & Company;art dealership founded 1875 by Nathan Wildenstein;ALIU Red Flag;Wildenstein Galleries, Wildenstein & Co. Inc, Wildenstein and Co, Wildenstein Gallery;;act10003562;122203675;no2001096323;25-janv-24
http://www.wikidata.org/entity/Q97097844;Wilhelm Grosshennig;German art dealer (1893-1983);ALIU Red Flag;;174215371;;194216128;;25-janv-24
http://www.wikidata.org/entity/Q109743313;Wilhelm Jacob Mohnen;German art dealer and espionage agent;ALIU Red Flag;Wilhelm Mohnen;;;5,15459E+18;;25-janv-24
http://www.wikidata.org/entity/Q63110939;Wilhelm Kurtz;Austrian art dealer and Boxer (1897-1942), murdered in the Holocaust;Holocaust victim;Willy Kurtz;1072437112;;316495431;;25-janv-24
http://www.wikidata.org/entity/Q15995945;Wilhelm Mautner;Jewish Austrian-German economist and art collector  (1889-1944), deported and died in Auschwitz;Holocaust victim;;1013999878;;181186070;;25-janv-24
http://www.wikidata.org/entity/Q9374501;Wilhelm Palezieux;Swiss architect, employed by Nazis in Poland;ALIU Red Flag;Wilhelm Ernst Palezieux;;;;;25-janv-24
http://www.wikidata.org/entity/Q499901;Wilhelm-Hack-Museum;art museum in Ludwigshafen, Germany;Holocaust Aryanization or art restitution case link;;2055392-4;act10004332;126754624;n86123778;25-janv-24
http://www.wikidata.org/entity/Q499901;Wilhelm-Hack-Museum;art museum in Ludwigshafen, Germany;Holocaust Aryanization or art restitution case link;;2055392-4;act10004332;134267878;n86123778;25-janv-24
http://www.wikidata.org/entity/Q499901;Wilhelm-Hack-Museum;art museum in Ludwigshafen, Germany;Holocaust Aryanization or art restitution case link;;2055392-4;act10004332;126754624;n81134640;25-janv-24
http://www.wikidata.org/entity/Q499901;Wilhelm-Hack-Museum;art museum in Ludwigshafen, Germany;Holocaust Aryanization or art restitution case link;;2055392-4;act10004332;134267878;n81134640;25-janv-24
http://www.wikidata.org/entity/Q63604522;Wolff Braumueller;German member of ERR Nazi art looting organisation in Paris;ALIU Red Flag;Braumüller, Dr Wolff Braumueller, Wolff Braumüller;;;;;25-janv-24
http://www.wikidata.org/entity/Q19754149;Wolfgang Fritz Volbach;German art historian;ALIU Red Flag;Wolfgang Volbach;118769065;;68990798;n50019974;25-janv-24
http://www.wikidata.org/entity/Q89304;Wolfgang Gurlitt;German art dealer and museum director, employed by Third Reich to acquire nationalistic art for Adolf Hitler's planned Fuhrermuseum (1888-1965);Holocaust Aryanization or art restitution case link;;116930802;;22905857;no2001091361;25-janv-24
http://www.wikidata.org/entity/Q94508918;Wolfgang Ratjen;German art collector 1943-1997;Holocaust Aryanization or art restitution case link;;123348099;;30442696;n78011358;25-janv-24
http://www.wikidata.org/entity/Q30034424;Yves Perdoux;French art dealer investigated for collaboration in WWII;ALIU Red Flag;Ives Perdoux;;;;;25-janv-24
http://www.wikidata.org/entity/Q47310070;Zacharie Birtschansky;French art dealer (1889-1961);ALIU Red Flag;Birtchansky|Birchansky|Zacharia Birchansky, Zacharias Birtschansky, Zacharie Birtshansky;;;;;25-janv-24
